20191111_055657_20191111_094125_13468072_722.000000_88241.426955_54.031863_-46.468262_46.214519_5.720450_0.003070,0,8,8,0,10907,6.07785701632097,291.336044499064,1125.99214357387,5308.13510074584,132186.476025145,8060.55532761023,0.387543894948288,1235.31093506203,9.94800420863946e-07,1.49094450069863,0.533765563873876,0.598699074027499,0.581750599505745,0.953668650664835,32.8463928910949,17.4042171669484,38.1751767434195,17.890219012951,12.0567854125562,0.886105331559486,0.742774681959461,0.437090312023211,0.431099233920826,0.775410462051936
20191111_055657_20191111_094325_13588041_767.000000_52833.771036_54.019528_-46.976432_45.714890_5.052528_0.532286,0,7,7,0,10982,1.70672748349481,291.336097691579,995.6351023293,5164.01783108795,139541.48240677,5769.14003927827,0.399700946011895,1173.82002619481,1.13934162265997e-07,1.05302717850799,0.997457070454647,0.362237166763365,0.480861526761747,0.0811490940434653,30.1488862258991,33.4301908094027,13.0872260023171,13.4684797986685,34.3335278969558,0.74002965137346,0.412179683272194,0.650343294652753,0.590678769198745,0.562522577843642
20191111_055657_20191111_095421_14244337_632.000000_64281.997682_54.352905_-43.803953_49.021541_2.998333_0.075651,0,48,48,0,11350,1.95651130488288,291.3360551402,1004.68753436787,5019.72802071562,175424.193726984,10959.7420570508,0.354445072703128,1409.74493184003,1.93455985150494e-09,1.39376423539361,0.543939862096435,0.971719636449555,0.102641688899998,0.0487867519053535,21.4676693401757,19.4846211944939,13.7191718312451,4.74314775144212,5.66480792984261,0.915675124062858,0.776962001000017,0.782642723963385,0.84888348198147,0.722047471616879
20191111_055657_20191111_101042_15225619_681.000000_87261.484024_54.355732_-44.369534_48.470947_4.373661_0.002380,0,40,40,0,11955,6.11559530339487,291.336071942151,1102.79773907019,6510.69756025255,192213.340456086,26001.7483552509,0.364547459376666,1176.81274858722,2.15779634985898e-07,1.18675683895265,0.470813459711272,0.253162239656921,0.790225366212953,0.375745196411473,24.9959278811817,34.0917156959548,2.63055375962138,12.3207105631392,5.98130830504326,0.818261937538673,0.951631146064235,0.6925402368342,0.293690887971656,0.420108600113815
20191111_055657_20191111_105130_17673683_720.000000_168220.549621_54.294345_-45.110202_47.710486_5.033782_0.000002,0,26,26,0,13362,6.26280890114116,291.336055464783,1049.84300832534,6611.83441418782,137887.152901523,25479.2951927309,0.287141134250982,621.839995776704,9.93279187546031e-07,1.41924650706683,0.459951316761844,0.948318481734894,0.0788415279184113,0.734143896390571,31.2846323508875,23.4463976504331,18.9829572955584,26.7200216738913,11.528073939069,0.9052946511514,0.780327334755626,0.364101535744936,0.586929946657381,0.284702374056329
20191111_055657_20191111_111958_19380773_698.000000_74770.015613_54.482067_-43.759639_49.145600_4.123018_0.022053,0,55,55,0,14461,2.49009524652663,291.336028712714,1072.85509960012,5210.45095727617,105538.585490247,6117.18572017902,0.383853928813763,796.183360778678,3.35369879972186e-07,1.00729112035597,0.813955601818085,0.118036372655952,0.725856754520272,0.151366691315236,21.1897293968172,20.1309804173133,18.0129050394557,10.9663251120205,6.97698480679704,0.600209722465745,0.671425361394849,0.851835006779101,0.989835945322894,0.423443190011922
20191111_055657_20191111_114012_20594919_663.000000_72200.833745_54.143186_-45.266633_47.457824_3.547262_0.039390,0,19,19,0,15286,6.34004708889719,291.336092487436,1116.93680536575,6333.87904093822,75734.5255712096,2229.62531189989,0.387062354619377,808.507396384859,1.99838481124739e-07,1.14776959034138,0.64376868014592,0.354631154367779,0.932216630286211,0.091534999430183,14.7754227149353,29.0830490016267,13.3292889335012,15.4676557089354,10.7477091497398,0.951420535772347,0.524720112851764,0.664831449733033,0.821043039635958,0.325818098994329
20191111_055657_20191111_114242_20745613_704.000000_581967.316926_54.582673_-42.923183_50.024003_2.620961_0.000000,0,79,79,0,15391,3.18769928966371,291.336023653178,948.698047375261,5528.97439626545,183247.729065823,28056.0754732134,0.27244934679672,886.902682923596,1.30273816866936e-07,1.41896548028642,0.00291131165787464,0.6969152668761,0.23004188503908,0.16456723527484,25.6241743440559,32.1158393306386,29.7795924055743,30.7984627589597,31.5012218356987,0.992263159500765,0.991189666152091,0.989704026030485,0.251454876474433,0.480536941534618
20191111_055657_20191111_121353_22615808_722.000000_85748.155542_54.433740_-44.182930_48.702708_5.469731_0.011514,0,44,44,0,16433,5.95635107107056,291.336003473664,772.285019525658,3954.38596071613,175099.316109574,2018.40754612538,0.386202878466795,923.373502841481,5.46344777317066e-07,1.46978678708055,0.0163934684007237,0.164688285995052,0.845218655199757,0.551385569797858,31.1747145879038,37.93181599482,33.8541333459637,13.6139150831386,25.9510077696261,0.472869732158045,0.856129324321077,0.60140561081407,0.773604664219322,0.424693443491579
20191111_055657_20191111_121759_22862689_703.000000_145821.724288_54.625200_-42.785865_50.183811_3.603544_0.000009,0,89,89,0,16551,7.12721218579661,291.336023440502,958.424954116065,6950.11487412188,150676.098851888,20515.6452990456,0.308412294354172,1465.95020535221,8.06025261021942e-07,1.34844302433082,0.927338973971869,0.241921176074968,0.834469587766982,0.35401943890138,29.5133969471831,14.5231331199722,34.4115143358894,20.7666529107563,3.17585200963745,0.906064350152054,0.613689330036046,0.208366000222228,0.473590707971288,0.233149711529371
20191111_055657_20191111_122031_23014122_707.000000_89954.113076_54.401058_-44.383206_48.486845_4.208631_0.002660,0,41,41,0,16624,7.07385973810005,291.336086877812,1120.98246366469,5363.24793176181,191027.218006574,26086.0603183051,0.376843099485834,1242.23695730509,6.65372312328351e-07,1.44320038739447,0.728510217152146,0.51918498897907,0.117529467801377,0.475033065933097,23.5700434326447,39.0367726722154,0.827156055214804,2.01529897310954,14.4165492215316,0.815546142219177,0.754358802603472,0.583401529938925,0.615376158152091,0.207297311939639
20191111_055657_20191111_130833_25895787_735.000000_49573.954723_54.398483_-44.998908_47.887803_3.092934_0.505090,0,30,30,0,18015,3.83193034049245,291.336038345979,814.912787219514,6630.9301147755,116322.377652837,22432.2193586329,0.366001748575596,1221.41924529378,1.26407579242587e-07,1.41152126865007,0.732554503882602,0.960537729726391,0.623011910948967,0.864170780148932,20.8373633383469,17.5482108694583,2.38292966947055,11.3038840559595,39.7610910215776,0.740669517195841,0.673864478184955,0.667094519604666,0.815903151172429,0.682888329108274
20191111_055657_20191111_131048_26031584_777.000000_73356.712727_54.786145_-42.853704_50.215401_3.525144_0.066323,0,91,91,0,18068,5.3800024507446,291.336069468029,821.064051277043,3718.08076728041,149197.609457672,6441.44699787106,0.390135579434837,789.428467121243,7.79481947661121e-07,1.21196594843656,0.90836486407411,0.753887686529642,0.41508218499331,0.11851369678607,15.8721868544547,21.8198041033481,29.0907649328522,14.8453682896582,24.9228488459902,0.821982084401065,0.380910191304248,0.677755267193212,0.219318461981735,0.597634338616782
20191111_055657_20191111_133411_27434008_809.000000_212505.054794_54.308851_-45.828967_47.025195_8.491320_0.000000,0,14,14,0,18713,2.39792738601503,291.336016933663,1070.85135844869,6699.59906982252,149134.160006252,29360.8612368929,0.336745269248615,1242.57000788178,6.26861492523566e-07,1.36828389972171,0.381234484357113,0.316483957042719,0.382663864838275,0.616667206893118,24.0240967877598,36.6778706377673,18.5075757408598,11.8415117766564,11.9815567247802,0.77421384245214,0.752806501109752,0.273649031982394,0.469835721523892,0.713373608620674
20191111_055657_20191111_134639_28181877_833.000000_155608.829800_54.831248_-42.818182_50.277496_6.346636_0.000003,0,94,94,0,19035,6.39577499714648,291.3360993731,1026.20518206101,6732.22666694102,174092.650507137,26272.4458501296,0.339400265217408,972.48352433727,4.68183560628519e-07,1.25514952990432,0.805077608835657,0.551480338209194,0.268550971979202,0.831574983390054,17.9862981516084,33.7258874032033,17.9905703215482,3.57486285539214,5.77856489303793,0.896776999586807,0.28931876550133,0.347156607605897,0.846572772393418,0.912031142093736
20191111_055657_20191111_144745_31848564_703.000000_180068.402029_54.579220_-43.198617_49.752955_4.841815_0.000000,0,70,70,0,20743,7.78594009305583,291.336013531803,1146.72662621125,5504.27333895197,126447.308216114,28819.5198107694,0.387464430283876,1443.74243093424,1.22751640076299e-07,1.45734204092009,0.609072056238196,0.937793288701687,0.0790252201725023,0.66336051818787,23.4908099014835,25.8273182865018,18.8612913399345,31.0614408803115,2.39380767571297,0.963260094094387,0.998204043259237,0.318822389749938,0.353727032451246,0.529761559781242
20191111_055657_20191111_145813_32475932_720.000000_627973.008230_54.615646_-42.837056_50.128053_3.742173_0.000000,0,82,82,0,21025,4.72191985440164,291.336002246851,805.438134179334,4705.58409365212,77458.0672314282,28264.6876151532,0.326615445307009,1288.96090598031,8.50214177782269e-08,1.47684411193782,0.166591635835484,0.269979464972895,0.934938251928604,0.860010294782473,27.8864684559049,5.78856100326752,35.713237465012,36.2166925520124,33.9115372672445,0.931370994051436,0.95464186543943,0.975896083192846,0.826059202591397,0.949454767417746
20191111_055657_20191111_152429_34052342_698.000000_82543.594846_54.306176_-44.803190_48.016593_3.995788_0.014444,0,31,31,0,21773,5.25399025804501,291.336095285361,954.442867841749,3370.23991803474,144391.843535524,8041.27333095815,0.368344521824855,736.23920255013,6.51893799679509e-08,1.30280425058986,0.090993777623992,0.0124826143816357,0.969277047934463,0.410805449955669,0.744180911359689,16.2276137793851,37.50752515658,13.2187496215007,19.4032116994675,0.507014045744498,0.628785738750919,0.815297433153566,0.631117508801747,0.597404030822494
20191111_055657_20191111_154409_35231987_660.000000_69129.615140_54.017940_-46.040953_46.619484_3.522574_0.061002,0,10,10,0,22354,3.45680340463531,291.336082126624,819.113559687451,5943.32092892428,191621.493715403,16850.6031499267,0.35676321181925,1301.23326818293,7.42155266996709e-07,1.17585277456867,0.932749343608089,0.0532402070269569,0.873946685358692,0.335420252989427,23.9501249171985,22.4580006297196,15.8739592363962,12.4444248076428,2.70954072317135,0.992217432146198,0.470997558192914,0.801708284386708,0.904828295075205,0.862090932682253
20191111_055657_20191111_155311_35774227_666.000000_79794.306815_54.390550_-44.042746_48.811803_5.379145_0.014963,0,45,45,0,22633,5.12989810577843,291.336087386,889.100693280423,6921.95737894313,87648.1266792728,14808.5376026635,0.366983503694195,500.131660249726,2.24160860464658e-07,1.31989092913727,0.902951475628817,0.617180883080339,0.0545314956731007,0.531247498643376,34.9988806438178,0.12377866197943,25.4367869615212,17.7909008698784,17.4559130885206,0.710516344187083,0.918981576403771,0.867149855916255,0.314793958960048,0.379620911053707
20191111_055657_20191111_163218_38120743_767.000000_73680.188220_54.498678_-44.627018_48.314091_3.614680_0.045676,0,38,38,0,23838,2.4200842868846,291.336035241027,1081.1890258551,5782.48239735354,159274.965236266,13462.9426568833,0.393145030392151,1027.87987237525,1.95259613636716e-07,1.44383441322016,0.970462827079176,0.897596059114652,0.588857183033758,0.914424120961743,28.4761379937211,2.51169915927436,15.9614878612035,20.9196244210092,21.5649455160923,0.620376524180956,0.793707314031106,0.671676085603881,0.377335118215084,0.363185656996867
20191111_055657_20191111_164940_39162866_746.000000_333196.261931_54.726549_-42.797235_50.233962_3.767096_0.000000,0,92,92,0,24440,6.58031898482857,291.336088091601,1073.57622542818,5927.17521527556,80431.5287705446,29602.2525751312,0.348406856377472,678.465696669492,3.91642483880631e-08,1.18398362750755,0.216319496970707,0.401798904907101,0.333245447487738,0.691955924920758,25.7059137466384,32.6487199133229,20.5841749351753,35.7719151453361,17.4592132037044,0.73677946314725,0.895250951699286,0.576390742422433,0.912411852424518,0.452536220930055
20191111_055657_20191111_174052_42235238_711.000000_574653.334020_54.511615_-43.485822_49.431065_2.778618_0.000000,0,62,62,0,26239,7.00939564054957,291.336085662339,1037.69609211938,5513.18718000538,156949.09352915,28229.488645041,0.135591403959207,702.899278227142,2.21990644118926e-07,1.07468919602813,0.540488698692984,0.399123266089322,0.760717278095958,0.792032553705916,31.5480438851504,36.6758995197437,30.8365255994283,20.3667136342467,38.434217819769,0.915559577337733,0.996174582791419,0.667088802545308,0.948703569958361,0.702958665947361
20191111_055657_20191111_190111_47054429_698.000000_139233.141584_54.484376_-43.810099_49.097882_4.674775_0.000004,0,52,52,0,28940,2.17378800476091,291.336071611451,900.039014141109,6773.03034041405,153258.631040396,29350.7006398,0.377925591275825,1256.33768285309,9.62569889579899e-07,1.39387610681983,0.324200024695533,0.36248261066738,0.261120061271849,0.376171898379828,33.7590105656403,17.5412432608356,18.9806421566588,12.5987275752263,1.95158009244044,0.866558594146648,0.939174120669882,0.39618969666468,0.352561149705532,0.80096663386712
20191111_055657_20191111_190518_47301546_687.000000_457527.128278_54.566902_-43.060594_49.880173_2.432182_0.000000,0,74,74,0,29047,3.36565276829398,291.336026695551,778.811313313382,5966.75938228302,139144.36702081,29750.6721768306,0.188736589681026,1406.99953810649,7.20205801365556e-07,1.12402895560487,0.750525429762294,0.22334969516931,0.821790238717986,0.163749913243461,16.2359459404465,39.6712285739495,18.16925480036,35.4311285245832,19.971653615031,0.874237710740516,0.865006936038967,0.837641568521744,0.687718336746046,0.518193451368631
20191111_055657_20191111_200245_50748340_877.000000_238521.425464_54.491137_-45.425624_47.539190_15.397099_0.000000,0,22,22,0,30518,7.10251724081298,291.336041154827,851.282841306497,4847.7317120067,123332.15636373,28118.591143446,0.385781292016292,1311.64863733931,9.41135700150306e-07,1.33927272442348,0.830500022943432,0.5983089558185,0.085153520766751,0.814107810915234,14.342866224978,28.5995167225452,26.7623456640822,34.4404107017773,5.78641085815213,0.894127465412028,0.602413796591744,0.834041811530384,0.250382100694995,0.234697019850769
20191111_055657_20191111_201437_51460065_700.000000_268735.890855_54.593649_-43.133574_49.825243_4.326883_0.000000,0,73,73,0,30851,7.59528198665331,291.336061720959,1138.29144959312,5646.09448105421,102611.412587755,29029.8933257468,0.292118635016086,1229.89219060546,8.84334917522655e-07,1.17342818938873,0.209320127409739,0.103470271051167,0.230521341255465,0.81939387912719,30.7146312372131,5.36599023578609,37.908652217319,15.2991992709411,28.3209505223935,0.966562336926478,0.946371076476759,0.879936394799916,0.782988334493888,0.438408640433966
20191111_055657_20191111_214712_57014751_671.000000_80612.204028_54.473440_-43.413238_49.478378_4.344172_0.012768,0,64,64,0,33699,1.81846610846456,291.336013085158,1123.25401748017,5551.24842109181,183553.415285014,417.207584916965,0.377650048594401,1328.15471502223,7.79564148702557e-07,1.10773148818935,0.379553486953134,0.277548289998779,0.439465112458481,0.780526386185785,18.5842192297061,21.6764584271297,30.4379253428075,17.4585607790884,13.3684855743105,0.847317424058267,0.744388381065244,0.365204906268521,0.744428243643345,0.944755887040407
20191111_055657_20191111_214855_57117800_649.000000_64925.495143_54.156728_-45.221790_47.510511_3.996686_0.129234,0,21,21,0,33775,2.10481412435981,291.336064159142,869.87272532673,6587.46827659272,181131.788610669,15282.6060067433,0.391268291628134,1150.49800214098,9.06928033935578e-07,1.34242215753775,0.73675082316342,0.878159474826074,0.753099030986221,0.28401340820109,24.0766666566959,17.2952831509818,13.5854386206104,15.4682117174952,15.0042925403901,0.814972425246842,0.867515171091115,0.549350149267276,0.989552058881709,0.433486441639787
20191111_055657_20191111_221554_58737427_679.000000_438668.515931_54.449069_-43.720070_49.163526_3.768533_0.000000,0,56,56,0,35000,2.97638205552849,291.336081023971,1056.84845574307,3007.83399985509,117772.838851562,29171.4274716837,0.27668786751262,750.661219260114,5.56210669288982e-07,1.15825037190281,0.712198378907325,0.729083233829023,0.210627801721161,0.786488721326409,25.5870825927665,21.3616348971174,22.6096443838401,19.725436675156,29.7743694057485,0.834424169937082,0.831062821741093,0.860258083250955,0.952232044885687,0.95919228297501
20191111_055657_20191111_222334_59197402_714.000000_86714.576255_53.743562_-47.827990_44.692377_5.229376_0.004996,0,4,4,0,35365,2.6280618719219,291.336086854548,788.559642861916,5145.34305894906,198133.27242546,8755.39100926821,0.39676369709548,1083.15635751751,5.26105632784551e-07,1.25146175143422,0.440990370826963,0.372493026441434,0.819472721699576,0.8838344861311,26.6006936718039,30.89505428504,1.35132064526124,26.2684248239199,12.5190570922566,0.871487300248843,0.914229987997167,0.908848926313819,0.347028264160655,0.561719203863182
20191111_055657_20191111_232616_62959571_682.000000_96776.719161_54.647593_-42.534461_50.442917_4.791286_0.000862,0,99,99,0,37977,7.98722653216141,291.336043746483,877.719013183054,5338.66362860886,88146.6575870228,14662.3880910842,0.349906576833284,1279.80634125216,9.60999102698568e-07,1.38096098615131,0.275300743810286,0.814481121488961,0.476823358341684,0.8678462309434,32.8703007129046,30.1655959318101,7.3977883328282,38.0593697661604,15.454552801029,0.680177597617025,0.927292926873257,0.569334597787921,0.539060510125276,0.364670858227039
20191111_055657_20191112_001338_65801648_728.000000_82094.314767_54.648379_-42.832001_50.152739_5.533583_0.020261,0,85,85,0,39613,3.79582842302446,291.33609731197,1034.9335928506,3852.88204420705,79373.3837100344,649.331843599315,0.390243882561723,1219.10844346462,8.44319883030843e-07,1.1695802206188,0.123055330851645,0.31445936378377,0.0316923148466745,0.230360289134064,18.1579257159331,9.88292099939752,39.8424079651654,36.9795980810436,27.7881808540401,0.881509189603136,0.876225694251738,0.496566069677428,0.624104293562767,0.281769753583927
20191111_055657_20191112_002757_66659758_675.000000_401042.854259_54.531516_-43.202043_49.720405_3.685462_0.000000,0,69,69,0,40154,3.49527254592336,291.336051961388,1107.95026124453,6115.68707353862,183773.522719867,29658.9429120949,0.380335537880036,690.636908448694,7.6817801237059e-07,1.45928167768747,0.65997385683663,0.384155521527648,0.0295500525716345,0.0242507257361342,20.432970990043,35.7650196341103,28.8189746191474,29.7605370636516,27.9507782509672,0.875332531081066,0.808855551454887,0.711277967659479,0.725999437988247,0.964642598502375
20191111_055657_20191112_010729_69031897_655.000000_73451.417838_54.402006_-43.717020_49.137159_4.703297_0.018676,0,54,54,0,41839,3.36657327340746,291.33600606258,978.778068613266,3312.63817043651,187099.552260908,14943.7172791081,0.372411809725805,1206.03731845642,5.44208786401909e-07,1.09846992862302,0.228213606139828,0.140490308116285,0.0125318391044019,0.533545317268425,36.220650430859,35.3490518827299,35.6765659456291,7.82578625384377,3.75535170426748,0.971276297440648,0.616372961454291,0.66641183516657,0.98682132171393,0.969856486705945
20191111_055657_20191112_011102_69245695_661.000000_380914.404066_54.412077_-43.782114_49.079817_3.157625_0.000000,0,51,51,0,41999,2.14278047759713,291.336005309366,1016.512783501,6843.21472765305,101777.273344908,29241.8440613319,0.287207103890301,720.706855292904,8.25268315239767e-07,1.20835642386251,0.574076051914081,0.99710504243505,0.520204913007226,0.971900608907297,19.2833600536298,22.2620246700089,36.3816987732392,30.6412495693219,9.87673758772419,0.975211428724797,0.890635428096912,0.763705761305628,0.933933186206885,0.355131468287629
20191111_055657_20191112_020329_72391751_683.000000_74359.719789_54.276702_-44.713238_48.084906_5.510640_0.015616,0,32,32,0,44401,4.93473006392795,291.336054408217,773.685716673746,3943.18758883459,162667.686026521,5142.22938656571,0.387146554733585,1019.66709770089,9.02824591462169e-07,1.23697901520647,0.136301713884679,0.814736355685273,0.773128520107327,0.89468088565694,10.0379163729647,24.7952527577458,33.3555709642134,11.0837797645966,1.76305997710982,0.643691982795084,0.602036979194605,0.781454925973122,0.935569430678541,0.970229891951045
20191111_055657_20191112_021332_72995058_672.000000_501627.596412_54.394633_-43.781994_49.069038_3.006385_0.000000,0,50,50,0,44898,7.15124089432734,291.336030624281,1149.22081378175,6806.33276234527,192741.624029499,21340.6448252382,0.322452654563073,1165.22273757906,1.05453201060513e-07,1.0773203906628,0.871383186979654,0.491468099242086,0.647488670719389,0.555215812456215,22.233226622403,32.068082790346,35.7081276515262,32.0001304026195,31.5587306995191,0.972853406516726,0.911175195352497,0.763389898825902,0.763350475710057,0.506906875933533
20191111_055657_20191112_022618_73760870_732.000000_87303.447866_54.490497_-43.902384_49.011887_7.399039_0.004761,0,47,47,0,45490,4.42425784400337,291.336009412316,1143.04935269598,4504.51056349882,179484.886319077,922.027797445043,0.388548685264901,1413.22263630043,4.32972205349053e-07,1.28651207731393,0.579008205302465,0.375769863410438,0.682731939563411,0.922284372468713,36.8880556516916,34.1273605758728,18.9337385187337,1.78992171157145,24.6577662335738,0.584680215986638,0.860045516290859,0.406929752767101,0.928540847346264,0.514962586681182
20191111_055657_20191112_023913_74536013_834.000000_210740.260872_54.336075_-45.587444_47.276866_11.921641_0.000000,0,17,17,0,46114,6.04240765626502,291.336020596391,972.626100257621,6903.10455397774,85342.4408805238,18830.3464605033,0.347237299964226,1131.91775690487,5.74884065542641e-09,1.2939005420726,0.395857532451119,0.636829646144419,0.206699611534416,0.287705665463509,32.9392548661564,31.9908505133307,18.8083568012323,6.166199323917,10.2055665802099,0.988687025857786,0.410130511630598,0.223749802826643,0.423848178261083,0.981411099375911
20191111_055657_20191112_024009_74592073_698.000000_69922.424313_54.249360_-45.098007_47.692426_3.061522_0.109723,0,25,25,0,46154,5.53927196729498,291.336075784338,988.700209021688,5390.27963572343,180807.949367449,5667.66299658988,0.395599865223836,702.047623308157,5.78564027318081e-07,1.31939091351457,0.0292352943355809,0.285462617723139,0.0513964537971682,0.30772044734769,20.6634809111782,20.3425853285559,31.5032914397404,13.3543700500934,31.175165290497,0.633184357045786,0.813644882475072,0.432412938085639,0.761074564000987,0.363905720651148
20191111_055657_20191112_025034_75217296_880.000000_155966.537657_54.893891_-42.967156_50.171990_25.150338_0.000002,0,88,88,0,46632,3.05153308903899,291.336022415631,1125.98081269197,4770.69902925488,127343.445431098,17883.1779110946,0.398166333294477,1344.82890256898,5.40941827203644e-08,1.39461658643346,0.843035559193058,0.669271180378391,0.564399654851043,0.233080575228425,28.6994597241309,25.1300487949562,34.3466247583345,22.6124968263571,4.75907697525691,0.660650046021957,0.37833847239663,0.777739961739065,0.308196885938094,0.320971673127016
