20191201_215758_20191201_230918_4279963_1358.000000_11239.470070_41.807455_-75.452609_5.811468_19.624145_2.321665,1,51,37,0,964,7.89261225679154,291.336004654773,843.696216939082,6568.08474277853,109588.958892165,26290.0022753543,0.349928297235107,1330.64317550775,6.3901418042315e-07,0.0834800336613351,0.863186163749805,0.513126596526982,0.80267490002567,0.692120970918021,0.154217219271943,0.765022292585004,0.595490875028203,8.79381938623364,27.5686023938255,28.7946489843649,27.4312192214416,39.5813693580838,0.496517583300387,0.968504441723663,0.905837907159128,0.285556204616173,0.486566321394356,35.0010310994023,29.440906850509,27.0640667493505,34.7285327188983,31.6982964373789,61.7188535569341,74.8902951310166,22.5395870747142,17.4436358661073,60.8031646621238,0.201351869509424,0.891609976545627,0.210017599266948,0.914101644354748,0.564764662576542
20191201_215758_20191201_233407_5769185_1367.000000_9801.448873_42.180867_-73.271739_8.124299_8.108942_2.029487,1,13,18,0,1277,5.8461980187872,291.336002811489,861.777323510811,6454.5682889122,82954.8758024469,16189.7820440311,0.31222395237421,639.117633923758,9.25308442854592e-08,0.561239312002029,0.283145729018531,0.184419569820519,0.81835912087664,0.235921130726925,0.938252930262146,0.363715246129006,0.72916732718568,17.4341171803728,34.6027994669166,18.9276013593033,32.8698403236876,17.9992594590877,0.9969282075969,0.681412336059207,0.990653747863528,0.510942913720493,0.301451581727094,29.9091566654876,6.22455371019888,21.6986864464573,17.5986874055186,37.4072856528435,23.8539293984277,37.5574849659371,71.166614273208,10.6542480750125,43.7915813208607,0.739782951010331,0.217359209480697,0.616342687811757,0.874474658228097,0.700866111598898
20191201_215758_20191201_235600_7081768_1548.000000_9981.470024_39.403592_-73.937359_4.954690_40.112864_1.993999,1,87,63,0,1544,3.64932547402424,291.336025830255,1113.29574474212,5606.4734141381,97331.6561237008,17870.9192385363,0.310374858068144,1322.15906303681,3.77920118231692e-07,0.463205308096705,0.700620980494413,0.682639347308325,0.562863949499279,0.612593725716481,0.0195919809036245,0.822123349901207,0.425076716383734,9.15488715506995,34.571280078155,22.0737226155116,25.6463219849553,30.2667757488371,0.93837610400005,0.958256146572479,0.791355754846693,0.688304246021777,0.281232404072195,6.45673254932409,3.9669113773437,30.34643304675,38.0941682642587,27.5984422420772,12.8656015063729,1.2822619109625,69.3064693281559,19.0466185376609,7.65057284858977,0.294029334694603,0.749757999531837,0.440899590203124,0.8759176323659,0.807913281518808
20191201_215758_20191202_010859_11460771_1468.000000_9970.657181_40.190916_-73.656067_5.701961_6.240633_2.001420,1,68,6,0,2457,7.63265854823606,291.336027058515,898.170001343533,6865.18692425702,71352.931624834,20430.2758288454,0.14662104468503,1165.37341862812,1.25708152969976e-07,0.193074142433345,0.236875695528201,0.571757480256807,0.219071964720988,0.0594435644193003,0.685424375661041,0.471500539934463,0.248193268561557,5.70058610969878,34.7362047444633,10.9598456646036,38.2513790429285,11.6743268276186,0.963496816706838,0.655164373573917,0.932506330373422,0.646669355008052,0.325936470905594,27.6131546519762,0.477790726660952,1.18674472456429,30.0870848075506,1.34903366035529,8.1092825264439,5.33906517082628,13.7646216346604,27.7021787919446,62.3946237517337,0.546737639708764,0.802798831002138,0.848753360808352,0.442942102989543,0.587670696515645
20191201_215758_20191202_014530_13652643_1544.000000_9746.081367_37.990162_-74.846097_4.039718_22.885871_2.014341,1,47,36,0,2901,7.4730744998523,291.336083441654,1082.52709257058,6225.24411479081,189250.244360134,22349.1997601738,0.299149917656022,600.745541280771,9.97200515595774e-07,0.634939855563763,0.130252226863289,0.292785803905194,0.755100377236041,0.270069299980468,0.778151730281126,0.719086589821341,0.0985594124965298,26.4605883049402,38.5506411347975,4.81416218696789,31.5655417541557,28.198458073756,0.842298497602898,0.91111511174843,0.454391300967211,0.550921819371841,0.771521442670384,2.21772721650157,7.10058632934293,39.9030402536804,33.3997029400828,17.7556867610139,26.9678219521487,0.600359252165549,32.7543529707801,29.0249704461298,0.477800217999017,0.762732069789064,0.279141827325073,0.775473992021268,0.973835745400158,0.824283362288909
20191201_215758_20191202_015536_14258324_1736.000000_15420.651046_39.140557_-76.224501_1.748843_9.993440_1.058332,1,89,160,0,3027,6.41090433037785,291.336062970806,1087.68013716232,6741.76014004123,146716.602721169,29673.5017393746,0.343997792589636,738.163017159846,6.69943649394801e-07,0.269440223769203,0.82926271289166,0.755365358908165,0.504458310469941,0.395214541730601,0.312629454971951,0.857342289009362,0.469312082594337,39.6461129258031,36.5144228841518,7.32073477347152,6.67559370143114,39.9965617731323,0.853368911766202,0.782377111774086,0.882805585367247,0.883521278205919,0.328472489452738,20.7176943815662,2.02075989169378,11.1273909309171,38.8488794210986,33.0060140158011,3.63850478627514,20.5778122010342,22.4546323263535,44.8507135581216,38.1900299838966,0.305879925419205,0.835956393459657,0.384072951089731,0.301161485222239,0.586989698744301
20191201_215758_20191202_020200_14642668_1439.000000_9835.725498_42.970710_-73.911821_8.658880_30.350519_2.008368,1,63,54,0,3108,5.10957229208546,291.336021354571,889.1263476164,5252.87138551726,183031.566846454,24567.5351142369,0.229521768529877,860.736532693189,7.93906159646928e-07,0.815419102317005,0.432439217977277,0.515895839293505,0.0777793419681887,0.0536530466261936,0.297147388012388,0.706773676208756,0.165432469265499,36.4467555668421,35.9198326698623,26.7950270090826,11.8226032517108,19.0506269229779,0.903970569272928,0.911324983039269,0.715971280189114,0.305378591699528,0.505472246183586,16.2742008278883,15.6958634779402,40.7169340106075,28.3517183596014,35.6480606308202,40.1255681394668,24.7614848140832,15.5577185257905,14.5143897969877,14.8344349206251,0.687727641286819,0.794332567147918,0.311630082764384,0.801731198892621,0.600572055321582
20191201_215758_20191202_031653_19135083_1410.000000_9834.462318_42.895054_-74.306045_8.260704_45.890110_2.145661,1,30,69,0,4058,3.65292401127006,291.336022670267,902.610377716823,6380.53258723863,197212.254800408,20266.2488287508,0.353310812148696,611.615152221786,1.23260557981295e-07,0.469567824285225,0.383695640138165,0.0481407310095342,0.856829640135121,0.874483140123877,0.415143719493582,0.109631513072379,0.903056771352396,33.2417817472169,39.2137297372046,15.9464864937136,12.2392462653157,4.81124021391625,0.908470621799372,0.996864513267021,0.983023937874647,0.726014545478011,0.618333125645172,4.4442673905079,32.3873383520205,34.6267101492936,40.7652167587928,12.544899386114,54.0402888283574,35.1510686656995,9.19583706336871,13.7668571033282,21.6023679123328,0.203037731144261,0.383395998169709,0.878782784646568,0.779977102381384,0.860987474470831
20191201_215758_20191202_053242_27284544_1484.000000_11802.122854_40.896861_-75.180313_4.690768_7.661011_2.122800,1,8,2,0,6255,7.52406881789969,291.336098228336,1082.42809630037,4838.2685052391,167078.537384769,25329.1475410643,0.122230326050444,927.750421337031,8.20497766870534e-07,0.301673453201339,0.253759615306905,0.300442928344332,0.694559143534528,0.458985581274434,0.106761039736325,0.287568871555944,0.515406891579497,21.9329632301633,28.4081960868239,33.2067201786799,18.8893308991768,26.935517791761,0.85824958263263,0.779067303949208,0.630495990648724,0.917275189617823,0.981184108377436,12.02379239192,17.2513267231611,5.32060643561623,39.7101673938283,32.2150250062892,39.0083879911131,54.6447590948268,12.1948998249924,66.7129775056525,7.90277938426722,0.743481189221109,0.596747530496441,0.751736987762646,0.744157288155577,0.824521223397378
20191201_215758_20191202_064005_31327193_1445.000000_9943.978270_40.259323_-76.483418_2.710993_175.991133_2.447418,1,19,248,0,7350,5.59029024585413,291.33604497254,1088.70596736892,5600.62748893658,95331.5230155429,26497.0422553071,0.201266076022536,736.995074587421,3.72343671732184e-07,0.933854699346141,0.385970938459731,0.508571220567669,0.823097625652266,0.15705403845606,0.773715503850623,0.0710688301526713,0.377136525865814,34.7722093590776,35.2707148912928,28.9282877856407,32.128349291701,33.4140117179594,0.907246735760999,0.671883204267649,0.690989031397521,0.842125862248473,0.993314890981016,27.3820272542706,7.87208405858831,10.3449865268355,32.2480241714131,3.28934581746388,9.73280870708,47.5085588284559,63.305792549492,0.0262029319610852,20.4460821726946,0.582745671364353,0.828446796505232,0.703830780710291,0.616716246489256,0.422862737780556
20191201_215758_20191202_072235_33877484_1361.000000_9968.018193_41.717084_-74.794403_6.153924_21.265702_1.883089,1,18,32,0,8052,7.31747078399956,291.3360569561,765.581363778053,3505.25841227756,190598.087438919,19559.9368859174,0.132017161287012,1296.48143081454,3.25364851326879e-07,0.775886207098671,0.59227005143702,0.54643108209467,0.0176439869865186,0.412608399232049,0.827749466009769,0.553305590710252,0.295053826323264,14.3043865564438,39.0019021448363,35.6357222802391,14.2513847626873,24.0788073375489,0.979325290822569,0.821622028377071,0.916709955051304,0.566762649031906,0.982838859595285,39.3817842140785,25.489312499766,26.2662279520745,33.9724848293284,44.8177189316382,61.4796934136126,1.10679823724257,54.0064816659587,46.2608033489126,19.3626218379553,0.406945985527034,0.229415144969621,0.581318029602869,0.430215556130379,0.234428532386839
20191201_215758_20191202_102227_44668835_1419.000000_9856.430541_40.100842_-76.275666_2.636404_19.664427_2.368895,1,56,24,0,10981,3.91429442391262,291.336071608224,921.707312687627,6679.095666538,91262.5237543893,24701.0417860472,0.259624820354978,948.842971809444,6.43214438976153e-07,0.456034191504009,0.098541397761747,0.632299241151689,0.238170459468388,0.850576146976794,0.0960924203905668,0.65927076834573,0.533003987929729,17.5318095964385,35.8489756265527,35.3679871292678,29.1004963326996,8.14070195769111,0.895924388964359,0.984070113240736,0.53471117115755,0.530397326756837,0.757293371244215,9.59390901489788,19.5619824217281,36.1501543387516,44.2246407428359,38.5347034156494,71.3233313089766,29.3921549372077,26.5515778623441,3.39557557921506,17.0773853545429,0.920690446194859,0.595258787500855,0.637337648464525,0.651147667186855,0.662635225903392
20191201_215758_20191202_143313_59715277_1605.000000_14370.076109_37.701856_-77.852646_2.294765_6.380191_1.430918,1,96,88,0,14834,6.76548558188226,291.336099028013,1144.11436824005,4005.66008429547,136965.230297987,29557.5357036028,0.116795933520005,919.480776925005,5.87055606677145e-07,0.0601128057407372,0.348811363025799,0.0100381562902141,0.918354028657562,0.843699280818818,0.0225261651879337,0.467094594599056,0.599517848743001,10.393782287765,19.6735207319492,25.2056760191054,32.2742124442846,9.72265398096688,0.603374918945153,0.711911515311563,0.883784450768047,0.631872630916975,0.966287043344209,42.7883786678601,14.8043244077605,2.66800069799707,0.238904312932719,21.5128185657386,19.5104905165099,50.6953461623718,40.0127175678923,20.3430774949444,1.5759138148267,0.772885714881491,0.936763713400607,0.618448067431614,0.888171329012836,0.790323313536006
20191201_215758_20191202_151957_62519077_1693.000000_15970.885770_39.878205_-77.638189_1.691674_18.989361_1.091063,1,88,334,0,15567,6.60540014514812,291.336057052994,1148.69403325431,4826.09075761578,109975.57512289,28903.2930306658,0.345292162916323,790.136161901869,8.55390526284582e-07,0.971743591230002,0.138976216443875,0.37704720250043,0.98575352176873,0.703279435969849,0.423330607376595,0.131112106725402,0.913246110031924,28.8556426583972,34.639670805329,37.2756010085225,30.6727902248667,36.5690309714197,0.765359852210366,0.694219188775076,0.956939826395464,0.780236112934383,0.840636481254928,22.4343295972083,21.329965061402,1.47820571465095,7.23397238079467,29.5753290545762,29.4058650901417,14.9562178130939,22.6666316789367,60.1443893982464,33.2513310675844,0.449233626915433,0.999605864385071,0.864011879330939,0.670363720995535,0.825370821497754
20191201_215758_20191202_154031_63753212_1343.000000_9919.805936_43.452341_-76.891469_8.111150_87.876704_3.116062,1,21,80,0,15921,5.01566295687756,291.336008145184,993.120127919748,6687.46878913954,144415.896081398,25441.876124221,0.255247351471901,1264.62191254822,6.28118031592014e-07,0.0159489052351162,0.737753181460229,0.826337233224817,0.751407109242569,0.21586692009881,0.934505252910512,0.964436656966964,0.228997654155182,37.7456795744321,33.1599825933019,31.2159582525611,28.011445587023,20.5829288231291,0.96482805361385,0.999038454655125,0.961957144587035,0.600959510205685,0.348933142458443,17.0758712109517,43.9800193971897,34.0679429621004,21.0936580110165,11.4197523515099,11.4569875501618,88.6942050554675,75.346986522995,44.306291617828,13.7792961906349,0.73047718587316,0.42164654690917,0.880049536781388,0.656312425053277,0.493750777535618
20191201_215758_20191202_170340_68742714_1571.000000_15993.265449_40.662664_-74.902862_4.670667_15.737566_1.098868,1,81,262,0,17338,7.67191933213618,291.336050688126,833.77526869181,6755.04563727955,171349.472580789,25497.0360038414,0.39939497879523,629.192337104632,7.12568103075264e-07,0.950669274854811,0.681296731605247,0.842995582824826,0.00436558634255326,0.0388233427052524,0.325957937862904,0.585563770001891,0.723825245037405,22.5219399784545,14.1120523905035,26.7927218993565,0.123943775088724,26.90050213167,0.845697384848006,0.937224072647157,0.630418805939836,0.452504086603884,0.528953436427881,22.1686569190521,26.1759049465204,6.08501652409474,43.697896185519,39.9299686986239,85.6423407114646,50.232863758561,43.2248946658574,49.0732795071527,37.8361030296523,0.829167488163655,0.377222550961831,0.635775722599104,0.42405127265547,0.708940388709853
20191201_215758_20191202_201909_80471041_1468.000000_9893.687015_40.835325_-71.522242_8.828766_51.826393_1.879979,1,80,71,0,20713,5.22533462454952,291.336065760311,1043.90851412555,6393.8817689291,171088.264033687,29232.9476089962,0.163620564466127,1082.71909427519,8.72976437037477e-07,0.263087789864051,0.167879988468041,0.129220338947595,0.309697078664441,0.712254596968179,0.472932996100198,0.11067785735818,0.307967118614733,32.5462042794552,29.4558178030161,5.11127514557738,22.9384887577836,28.1874543296346,0.774106152762114,0.97206296430723,0.939522836426643,0.233402327685403,0.585194393688293,4.67924524496967,16.328257404719,44.3483067187558,6.53064403146542,22.4716960254874,0.412395799414763,22.2022257721213,11.4014647934983,66.6143133710276,13.440408157061,0.488596120487034,0.30644770973017,0.678443777888141,0.386220831772923,0.230958581614423
