20191202_043725_20191202_044041_195769_673.000000_97987.813210_54.571522_-42.829919_50.108494_4.091101_0.001583,1,56,56,0,152,1.93920023440058,291.336022434432,1133.04589617198,5612.91173202988,146289.967929607,2673.16430141759,0.3652577355655,558.104828063126,3.30724582696037e-07,0.508934553313983,0.443578823126827,0.446796755777325,0.159268823755748,0.784347060659142,16.6826783492595,26.8196089055211,17.7973727864689,6.23996799178754,28.0542792564653,13.8664222803183,0.924344690746175,0.485559341297814,0.705757188079157,0.831042374055919,0.577712231953265,0.503122362911982
20191202_043725_20191202_045314_949083_760.000000_135798.671148_54.838430_-42.171673_50.910026_5.806285_0.000008,1,86,86,0,751,1.56209714110142,291.336074529438,1086.77152361197,4353.17313870449,153770.701131713,28524.3720298301,0.317188673144147,1236.41463090952,1.04203788100311e-07,0.90764754241707,0.566099565817454,0.489692015089116,0.894080176896709,0.651303684781801,21.7553074313938,19.4944310703151,31.507249618524,38.6986260988124,2.73931532627938,22.1706821403177,0.760317531312297,0.67926942816393,0.992901854598176,0.382418186916114,0.530271112853371,0.312747523966219
20191202_043725_20191202_055602_4716550_863.000000_90293.139292_54.836160_-42.835460_50.263761_5.295335_0.003639,1,64,64,0,3811,7.48760805946422,291.336050883984,881.743987961896,6121.46646795164,182285.384177952,853.149666388192,0.38544808246541,659.437431924828,9.26954329282789e-07,0.523380427872809,0.617199572072247,0.312810252850977,0.573798365840304,0.752188545440059,3.39855087892633,31.6303151792538,1.31167975452749,38.6335514791705,5.16689071436729,14.6281978221567,0.854568915214869,0.35732115608935,0.301438902544693,0.827013037919571,0.565395888197008,0.978699382613879
20191202_043725_20191202_060821_5455444_853.000000_164779.455650_54.974851_-41.948195_51.207907_6.237674_0.000001,1,94,94,0,4439,7.04097145240133,291.336047691125,766.855555622702,3915.51192107065,141200.461770518,27233.4481961518,0.34966230237795,1287.0656606419,4.8552041012519e-07,0.699237496237968,0.293404519071228,0.194594455331346,0.855187758288527,0.197486289223649,22.5699877963813,21.8092485380768,30.4274866605291,39.8926555572804,15.0938927803543,20.448372629835,0.934545874895166,0.941397652703309,0.927340157667992,0.316619715702551,0.456571152559485,0.210984687282355
20191202_043725_20191202_064943_7937609_695.000000_59241.656907_54.784324_-42.003493_51.042308_3.573772_0.174511,1,89,89,0,6492,7.82309100164142,291.336022617155,973.016552322575,4033.03146585741,104804.91328872,14938.4618582033,0.379014109138081,676.740644208618,9.13259556574539e-08,0.0601389835507589,0.189922136241182,0.519236196142997,0.28789857917642,0.435769848104061,6.7746733006356,1.12060899278949,19.3371732277963,12.0654782010178,21.977980069885,11.3314968182111,0.906701912997423,0.963362619050599,0.755923276046715,0.657597042552859,0.304241314178345,0.876065490647337
20191202_043725_20191202_070058_8612230_710.000000_132515.335810_54.287805_-44.787015_48.020298_8.067099_0.000011,1,14,14,0,7046,5.7714508862886,291.33602590294,796.539383163079,5354.04941342145,108556.184030184,4918.42772575856,0.354295819842141,1223.43313941795,9.52224156439493e-07,0.57871810801381,0.950698539100462,0.752077252812143,0.940485235880511,0.322479612811602,33.1490112606251,23.4960335767637,9.38940724007891,25.1256156563592,17.3317974107278,1.40389068886014,0.677766750397893,0.872796839709106,0.739478337158734,0.406984476449836,0.431910546237869,0.702216261821743
20191202_043725_20191202_070942_9136720_672.000000_87936.141510_53.971692_-46.204591_46.428562_4.450245_0.004998,1,7,7,0,7496,6.3727676080914,291.336097385415,954.277268231354,6439.20219265908,82223.051679773,4280.17450871624,0.383852147762395,1070.22910017363,8.2603724457735e-08,0.797777906648896,0.636468740934202,0.958136133752325,0.19488658318597,0.665924560966412,28.4404804749848,8.51766919802771,12.251832200541,17.8830542887253,5.92629583095593,28.6426219186281,0.942131038093574,0.72688394171224,0.828460210669759,0.25314702727998,0.765267935169591,0.217424612268634
20191202_043725_20191202_072030_9784421_779.000000_99768.905227_54.790285_-42.849819_50.221706_6.783172_0.000501,1,62,62,0,8029,5.28678597630579,291.336002141779,798.343335334686,6508.81899333442,192774.78919054,10940.1200996414,0.365036995623403,1443.07541871516,9.25870250423601e-07,0.226134331479113,0.914841199739314,0.323274265270768,0.396909338855955,0.416591311860212,17.5025617300075,23.5813836581201,16.4397119214873,8.34922546017735,22.0317340519411,0.576555335620078,0.708556303589985,0.515503130405257,0.672022277671999,0.95232829048384,0.201687633939368,0.618014928976636
20191202_043725_20191202_075109_11623435_709.000000_139823.819858_54.504466_-43.412658_49.498061_12.984594_0.000002,1,43,43,0,9534,1.96838337793079,291.336030793857,997.497882375466,6035.31137652511,153334.499133974,5642.15211709661,0.367628219445599,1041.45255735906,6.510290149788e-07,0.794883933548656,0.599003289236232,0.111224564330683,0.811760404216724,0.606853635792823,14.2451724717132,27.7200777305577,3.78077031354524,36.6998902441245,3.51453378071449,12.1031588611369,0.982540514368645,0.569793880546103,0.304668648741763,0.746846470962201,0.243086126302307,0.66274709714991
20191202_043725_20191202_085401_15395792_640.000000_59882.170161_54.291297_-44.384805_48.414717_3.865746_0.143552,1,21,21,0,12649,4.64008696185628,291.336088565189,790.478357501044,4783.6255802538,159084.889047813,18692.9306940377,0.351081590156368,1365.80124988048,6.6253649318525e-07,0.503539625980955,0.651271948330885,0.952257921299839,0.367503869824022,0.0053970840450337,22.9342175105555,23.2808973660331,20.5132177945918,11.6354046447161,12.5940573934249,2.15469907158,0.692153098526967,0.895274916212759,0.956065461587565,0.63799129199578,0.452058679745824,0.958926018820055
20191202_043725_20191202_090526_16080694_670.000000_77502.284634_54.599183_-42.633120_50.317621_5.073803_0.013648,1,65,65,0,13206,6.47822778433661,291.33608806631,799.650829893829,4046.67516980373,152436.735837971,1181.81582841929,0.38155328343918,1125.40447321528,3.13398578170188e-07,0.431427953898281,0.928894298069664,0.127989517209108,0.24334752535081,0.856582818422005,26.7761160517752,24.442053772937,39.8762758140522,31.3629783321959,21.208833588129,11.9515511478968,0.531173135521323,0.800704657567858,0.615239490623302,0.498112151403855,0.467970970288775,0.88381982594937
20191202_043725_20191202_093212_17686772_685.000000_72215.828265_53.644290_-48.210437_44.249491_2.181851_0.047054,1,1,1,0,14554,5.45583256748393,291.336048613724,1103.26581107944,5912.36788487936,163198.101313582,20040.6800382783,0.379497485699219,520.87373523421,1.69049844594639e-07,0.190511188453165,0.473199281753962,0.60884867575525,0.591169092065879,0.348637052512688,29.8323132592249,15.9418656793567,30.7737603545569,8.4798417510868,15.1498766290222,11.5301004997254,0.75741358030347,0.872732455148868,0.93149882345747,0.645052912658154,0.643981702460023,0.320619969264201
20191202_043725_20191202_093429_17823267_675.000000_83253.935143_54.389225_-43.988775_48.863639_5.947304_0.009980,1,31,31,0,14670,4.4853172188015,291.336083180502,1075.51093992204,6370.90315906177,90507.7760032156,7699.52298989429,0.374734729885755,768.889702754893,8.91910250595833e-07,0.46473492387359,0.955301597868475,0.71058240766627,0.173975093728438,0.934428700068337,38.9188550186448,13.714687039171,0.841345942065085,20.8702275477522,25.8593568803859,16.2457284373734,0.708085397594824,0.854034338620974,0.842547944801403,0.822069764894069,0.836808053578556,0.506706732047499
20191202_043725_20191202_094527_18481721_817.000000_276150.151663_54.646473_-43.607804_49.396758_11.245261_0.000000,1,40,40,0,15202,1.78749358325154,291.336020583336,1072.62695263375,5128.29171500529,164973.123053967,29409.1174906467,0.349426326297994,537.78861782225,2.30988981470892e-07,0.57769397380841,0.810843239313196,0.290893327160718,0.95191129334839,0.961095397538357,17.6284649010701,35.0879171066337,26.1181970176991,39.0816767186534,25.2286907696815,30.5563187731214,0.985690300221842,0.891699669538519,0.471562923454675,0.661729666158421,0.207196795513501,0.752301831805857
20191202_043725_20191202_101413_20207647_710.000000_506351.311418_54.299934_-44.846416_47.970454_2.874622_0.000000,1,13,13,0,16580,7.51434160456292,291.336048387848,856.466659820637,6673.87342991094,120725.553078269,29557.5786146531,0.11834477672553,1159.2007631128,7.29410738414745e-07,0.0212725475447481,0.0243471937695366,0.184109438254472,0.436832739658295,0.353778376587006,16.3938359150226,2.09338713459984,29.9163105357228,28.2165032006479,36.7981668201329,21.1474565995147,0.506881642228883,0.922315213348578,0.937297316532012,0.989401816884043,0.569374715297272,0.84357467942773
20191202_043725_20191202_103357_21391158_701.000000_73009.851114_54.463268_-44.014815_48.885170_3.614911_0.034424,1,32,32,0,17440,3.70638977486031,291.336017302967,799.403089763401,4849.38078515042,101330.064982971,13040.6727871996,0.366323300728853,1468.26769976334,9.07087594615092e-07,0.928245365641029,0.846093232723298,0.758991721925281,0.796917899200613,0.269947820813051,14.812620640683,23.7698480028306,37.5445767904383,0.158680310712013,4.75997130215409,13.8166672469288,0.771561142690065,0.645398534674177,0.445836666523518,0.484399905746935,0.706027896728919,0.873641162704673
20191202_043725_20191202_105351_22585398_712.000000_91810.019167_54.211229_-45.532567_47.244879_3.790976_0.002433,1,11,11,0,18293,7.67552119145942,291.33604796488,1137.27861991992,5028.84826844719,185011.307625915,18735.4111199802,0.383679627490644,1383.66984540693,3.90406218132678e-07,0.666397495625481,0.27259353898351,0.647573890082929,0.557656077934599,0.770846083309499,9.15686543990648,27.9695061501412,30.4507589047217,11.9486677336637,28.2028497624813,16.5377311082533,0.957999127731362,0.592774111842026,0.749361672935017,0.850055942243664,0.516189915172809,0.256893486845525
20191202_043725_20191202_115541_26295330_724.000000_124322.491027_54.579315_-43.365451_49.590371_7.412742_0.000007,1,47,47,0,21454,2.59883587172544,291.336084484174,843.236844594454,6144.32732418655,161232.885625386,23643.7003868301,0.384249862366825,958.2363659875,9.94493351383107e-07,0.597160569549176,0.429174325613777,0.783079495685254,0.191014667479336,0.758601560951774,29.4091096122559,37.4997693623206,4.03250364820769,18.0205562436887,3.2986730801023,30.1945150084725,0.990339050771848,0.712073241682344,0.592066515091599,0.306496722795608,0.548093121552785,0.768496320924535
20191202_043725_20191202_115603_26317343_875.000000_129590.324078_55.024116_-42.396237_50.803610_27.126851_0.000011,1,82,82,0,21465,4.06589710848536,291.336091608762,1130.09550526829,4933.62074547386,146008.503197564,17263.0061247703,0.379528061658833,1368.83084907974,9.41624740128208e-07,0.433289889911328,0.913627689278308,0.925581011085806,0.000115520489090433,0.446480930948758,26.6617147583042,26.3053447209284,28.2444704456118,22.2457566878565,39.3612030743909,8.33476407767829,0.440628205632209,0.869894098247297,0.421035421745094,0.589774868808063,0.341948023529452,0.472452581949556
20191202_043725_20191202_121948_27742259_702.000000_89987.144121_54.342119_-44.474912_48.359514_6.452456_0.002624,1,20,20,0,22652,6.91549062551143,291.336079044508,1002.95786464473,3281.39049354245,104895.273597164,117.709927708159,0.39618485439327,686.356955102477,2.11923567482216e-07,0.701008293486324,0.448990702428564,0.192944690651775,0.424425584400538,0.348204436439914,32.0470140348621,32.8363190699057,13.2372306622014,21.0944015727524,29.9174621594632,15.3294052558011,0.654880846954792,0.947147072199187,0.395288389791186,0.756075177493053,0.793008307756661,0.55722130993015
20191202_043725_20191202_124638_29352726_734.000000_129418.388729_54.715363_-42.365189_50.648516_18.921114_0.000010,1,77,77,0,23948,6.01101959373762,291.336072847844,906.731057747624,4685.32573879017,163429.952371611,1957.83775430382,0.392817240494379,1115.53876188269,3.99240732822105e-07,0.0925172671862429,0.329320872404577,0.521824178973,0.760668545647843,0.122286441170675,16.6481725454276,10.2911522025686,28.7780620932899,16.6644225076928,35.8750024709651,5.99672197257746,0.683000537303178,0.824715372245291,0.444531938726814,0.670010404053838,0.866641212928808,0.202302897813706
20191202_043725_20191202_130916_30710920_763.000000_57246.706902_54.913815_-42.055962_51.067167_2.808434_0.232877,1,90,90,0,25062,4.07641947857015,291.336000270065,994.974289951839,6804.48961713191,128609.773097737,13280.79828859,0.379665865547063,675.73614301837,6.25746196203445e-07,0.872241012833098,0.156832768691099,0.418540805902652,0.455349961350354,0.450916269532565,22.0639837948968,21.638309025386,11.6092709736109,27.0693090726044,19.7323081494008,25.5157291564579,0.540520791326089,0.848257935053358,0.562257608491067,0.253754574949847,0.973712568855807,0.295821398232362
20191202_043725_20191202_140046_33800737_643.000000_58438.554345_54.459150_-43.140031_49.737093_3.023275_0.156061,1,50,50,0,27696,1.99097698560672,291.336072559795,877.82121186241,5958.94096164149,160860.272176239,662.046436536549,0.391181337852435,986.938383028846,5.67374197749325e-07,0.164752406095508,0.695918689003175,0.420471597712753,0.184606846260794,0.748413823201011,29.5084297277859,14.5629085282802,21.2942324130029,25.0562367618166,1.7892503116513,18.0826208521261,0.757376744148943,0.965179880490673,0.812906463450537,0.288789671200125,0.867755929149604,0.241948269940745
20191202_043725_20191202_142422_35217058_670.000000_496576.741710_54.468396_-43.374734_49.512928_3.815952_0.000000,1,45,45,0,28881,5.85534968538353,291.336084170796,1126.0291642649,6661.53369921809,118367.319739533,26722.0596808101,0.180316521763641,904.388604105424,6.66971107531762e-07,0.942821591627069,0.585754809390598,0.16826910415531,0.870309728706531,0.293475460855468,29.3844297115725,30.0552071370887,34.7264738791777,24.9124327484703,2.08453795261622,8.16802177906581,0.990147300008519,0.973474722601637,0.576262658739989,0.653347616502909,0.976590109640743,0.227905427068527
20191202_043725_20191202_145001_36756078_700.000000_84414.019260_53.834790_-47.248387_45.319228_4.083195_0.011526,1,5,5,0,30081,5.59300406632528,291.336046084781,1009.084007465,3815.50152018066,134167.759931964,2335.18033384805,0.398789202754627,1341.39507305411,6.51366519291709e-07,0.866093470343638,0.702228306412837,0.305128799820419,0.51266730918345,0.11040626073472,17.0338290026831,31.7520949440529,4.87948472981626,20.5912503053198,33.605993859293,19.820145680249,0.978160103635533,0.703123466138402,0.634246259152818,0.448722225636406,0.379572449630713,0.812071896256436
20191202_043725_20191202_145525_37079157_655.000000_55153.451133_54.722143_-41.663907_51.339026_2.747810_0.262392,1,99,99,0,30350,3.32277421688663,291.336035496772,918.468240765189,6602.07555595104,180745.253080955,1449.09177910208,0.399172757150088,970.454278697419,4.16856612863957e-07,0.898294146278663,0.772529453792921,0.702413935797719,0.608797727358536,0.637631207183821,14.8614946732013,13.3334863923109,9.03845957739908,29.0482249637631,18.1189233359723,12.5875007557417,0.770715700467287,0.591532893366051,0.855159746054407,0.202220692944286,0.463053315000603,0.775888258860258
20191202_043725_20191202_153859_39693182_686.000000_65943.146081_54.116040_-45.703387_47.014530_5.039520_0.057177,1,9,9,0,32423,4.21332950372624,291.336043650451,1043.49796014613,5585.26118399859,139078.746054296,7475.80042073181,0.391317457919658,975.744635800191,3.9274991931106e-07,0.554330933562676,0.0344992390902884,0.508714180257493,0.433067624750683,0.46081354755692,24.6208467452319,32.3674790202011,25.3691915002861,11.3620566067305,0.854576736844626,13.1116383581293,0.690213397709348,0.995683789883244,0.881438523619487,0.437329837165819,0.617192805749849,0.671011622627108
20191202_043725_20191202_154413_40008058_670.000000_404546.085986_54.620571_-42.537241_50.424169_3.655120_0.000000,1,67,67,0,32691,7.1819812284421,291.336059028445,804.974354070143,3870.055176969,195189.130683899,27524.9875006012,0.238049441422558,1403.74104178375,2.84294571132497e-07,0.0835397406668351,0.818992579613109,0.257633022543305,0.129625118790299,0.242838286380075,27.7564111595796,19.3217339906467,34.5938591251508,30.1572450699901,9.31553774450093,38.7245962552384,0.66954810690577,0.894157375872604,0.888705571028434,0.448149049975676,0.741174449425523,0.926499995645335
20191202_043725_20191202_155512_40666272_723.000000_59694.673268_54.371772_-44.624419_48.233317_2.623515_0.376604,1,19,19,0,33246,7.76563035146958,291.336086692389,1114.721260122,5729.31801980651,199524.35330754,1716.86333435585,0.341627683664882,769.240628884769,7.33421493672762e-07,0.222448876595808,0.940186862291518,0.946554661770217,0.936522025855789,0.940870110792316,29.7753774763083,38.2368821760156,20.3153488489402,23.63225686785,9.90134202079443,34.3641571175256,0.81365874494383,0.446517293743726,0.771098231672033,0.728556041240458,0.702155307847418,0.351099372702656
20191202_043725_20191202_155741_40815870_785.000000_208026.874950_54.427680_-44.801471_48.098336_9.463098_0.000000,1,17,17,0,33366,7.11443415495231,291.336076449735,813.780838160296,6056.44688272731,152774.366705171,19653.2668226753,0.330908394761424,534.539407412449,7.49397158062373e-07,0.884533089055425,0.201436423060086,0.719756689601383,0.235943948689139,0.121305028068016,34.3882355032861,21.8988867224392,21.0555456616459,19.8966074305458,36.0493941443371,21.315660271274,0.794736243305932,0.732682731713786,0.224202818063152,0.423841806352706,0.696910986441194,0.46001729852142
20191202_043725_20191202_155821_40855264_659.000000_378397.637337_54.515593_-43.119787_49.791129_3.052911_0.000000,1,52,52,0,33401,7.09901126033187,291.336081957352,1018.99159603716,5235.50299071997,149360.397409484,27259.2298234324,0.122444330004652,821.704505256509,2.8593022005607e-07,0.786664591433073,0.81518235680259,0.0983488943057676,0.303342910888687,0.225129375752908,20.9495738398979,33.2816440130502,23.7449922820118,25.7281496084816,31.9774851699038,35.7882930353105,0.868929074035322,0.864574767163434,0.96796913091804,0.539297399353635,0.810926834852814,0.774542923063817
20191202_043725_20191202_163245_42919106_722.000000_48703.617665_54.712659_-42.827101_50.196456_3.791024_0.521697,1,60,60,0,35040,1.57572227779301,291.336056136964,1007.09105294877,6740.86024395173,177087.495020349,14019.4731770936,0.349314543758464,1383.85717483859,7.53569415364194e-07,0.270916804465543,0.869189031851637,0.535112691689759,0.348487076634869,0.11475275665642,22.807378478429,26.931837731196,6.0050965278548,31.5919639803926,16.0112572741877,35.4344172883962,0.515674852311716,0.626019324271858,0.745631788884138,0.962573438045717,0.802308093911921,0.35158719832093
20191202_043725_20191202_170259_44733699_647.000000_74061.640282_54.696684_-41.744518_51.245438_3.898923_0.026781,1,96,96,0,36598,6.09281213578604,291.336090965018,773.617653581113,3845.10042559441,154206.061725909,496.786862740893,0.342889905308934,1097.83040796982,1.09059816031637e-07,0.910334144448985,0.211589185181988,0.984946341929885,0.865726860142772,0.227113405662439,26.3377133104211,18.2314780512384,38.1550735584328,19.3750715687373,36.0987738187867,12.9386303021916,0.764850464293765,0.488340789592295,0.688076845384822,0.82313699337992,0.516337616865906,0.842368579499969
20191202_043725_20191202_171519_45473723_728.000000_92455.716966_54.439541_-44.064534_48.821666_7.667785_0.002841,1,30,30,0,37167,1.71873375548625,291.336061499363,1040.53264228906,4808.59735352158,148205.75019826,297.883801471171,0.393401280980812,1361.48229925412,5.53150138245231e-07,0.661762990602451,0.573109358317776,0.155734192697492,0.320918700404193,0.95399903073145,38.7598800408916,13.2839605494821,19.1533064610854,1.84772218415441,20.8715346886595,24.4509608539609,0.9725802350102,0.452196894710078,0.968129401792237,0.60492312159341,0.544569788256817,0.312268706468954
20191202_043725_20191202_173042_46396847_647.000000_61297.562275_54.514349_-43.079129_49.830158_3.600441_0.111840,1,53,53,0,37941,3.10709466342084,291.336037869236,1026.37978464451,6696.07581763043,153258.093406221,13439.4482589881,0.368247717202088,1441.48711809443,8.07289012214924e-07,0.674042560600764,0.304641913687658,0.851141778575744,0.0735900930002252,0.221259638518608,21.0950609484456,21.6219328767063,1.03965608736374,9.45944447921985,25.260682194895,8.37732433434661,0.774697248441375,0.66144798281513,0.841806041732726,0.878059971562005,0.931514827539571,0.458309482497245
20191202_043725_20191202_173215_46489600_661.000000_374073.828463_54.645417_-42.306552_50.664698_3.600889_0.000000,1,78,78,0,38010,2.31234000238755,291.336088073277,834.825489174204,4502.6080124607,143086.009660568,28294.8291406188,0.111859663531511,523.620298849786,7.05385378202779e-07,0.0296871428927083,0.627418938141261,0.780497473683756,0.30673066282576,0.672175165974894,12.0640782279226,19.0292932692753,17.7767504641008,11.2899992532379,25.3272122355851,33.6365935330906,0.843509197874247,0.886471863518627,0.92491226321388,0.85563424372052,0.61457296132341,0.910956364370928
